"id","location_id/display_name","product_id/default_code","product_id/name","product_id/categ_id/name","quantity","reserved_quantity"
"__export__.stock_quant_424797_d88879b1","OF/Stock","AMP-B134","OLED-дисплей (Troyka-модуль)","Saleable","3.0","0.0"
"__export__.stock_quant_424799_1fbd4468","OF/Stock","AMP-X581","PETG-пластик FDplast / синий","Saleable","1.0","0.0"
"__export__.stock_quant_424800_79f9f4ec","OF/Stock","AMP-X622","PETG-пластик eSUN / белый","Saleable","1.0","0.0"
"__export__.stock_quant_424802_1ec9c664","OF/Stock","AMP-X627","PETG-пластик eSUN / оранжевый","Saleable","1.0","0.0"
"__export__.stock_quant_424804_3689fd19","OF/Stock","AMP-X587","PLA-пластик FDplast / жёлтый","Saleable","1.0","0.0"
"__export__.stock_quant_424805_fa29b1d3","OF/Stock","AMP-X584","PLA-пластик FDplast / красный","Saleable","1.0","0.0"
"__export__.stock_quant_424806_2923fa2d","OF/Stock","AMP-X589","PLA-пластик FDplast / оранжевый","Saleable","1.0","0.0"
"__export__.stock_quant_424807_2ec809e2","OF/Stock","AMP-X585","PLA-пластик FDplast / синий","Saleable","1.0","0.0"
"__export__.stock_quant_424808_eece55d5","OF/Stock","AMP-X583","PLA-пластик FDplast / чёрный","Saleable","1.0","0.0"
"__export__.stock_quant_424810_6369068b","OF/Stock","AMP-X633","PLA-пластик eSUN / жёлтый","Saleable","1.0","0.0"
"__export__.stock_quant_424811_ef7d83e5","OF/Stock","AMP-X635","PLA-пластик eSUN / красный","Saleable","1.0","0.0"
"__export__.stock_quant_424813_fc384a13","OF/Stock","AMP-X639","PLA-пластик eSUN / синий","Saleable","1.0","0.0"
"__export__.stock_quant_424814_a9205c7f","OF/Stock","AMP-X640","PLA-пластик eSUN / сосновый","Saleable","1.0","0.0"
"__export__.stock_quant_424815_b90be223","OF/Stock","AMP-X637","PLA-пластик eSUN / чёрный","Saleable","1.0","0.0"
"__export__.stock_quant_424816_92a8c04f","OF/Stock","AMP-E018","Raspberry Pi Camera Board v2.1","Saleable","1.0","0.0"
"__export__.stock_quant_424817_430fa37b","OF/Stock","AMP-E027","Raspberry Pi High Quality Camera","Saleable","1.0","0.0"
"__export__.stock_quant_424818_4e899cd1","OF/Stock","AMP-B073","SD картридер (Troyka-модуль)","Saleable","2.0","0.0"
"__export__.stock_quant_424828_3e13b82c","OF/Stock","AMP-X124","XBee","Saleable","1.0","0.0"
"__export__.stock_quant_424832_9804d21d","OF/Stock","1PK-501A","Бокорезы","Saleable","5.0","0.0"
"__export__.stock_quant_424924_9664a2d1","PS/Prepair","AMP-X149","Паяльник Goot KS-30R (30 ватт)","Saleable","5.0","0.0"
"__export__.stock_quant_424936_91f3c947","PS/Kits","RAW-P115","Наклейка для набора «Мелочи от Амперки» AMP-X753 c резисторами (передняя сторона)","Materials Kits","149.0","0.0"
"__export__.stock_quant_424937_e15891c3","PS/Kits","RAW-P116","Наклейка для набора «Мелочи от Амперки» AMP-X753 c резисторами (задняя сторона)","Materials Kits","148.0","0.0"
"__export__.stock_quant_424983_2518a5df","SS/Stock/Market","AMP-S060","Паяльник в лапах: зверская пайка","Saleable","70.0","20.0"
"__export__.stock_quant_424988_ceeab289","PS/Prepair","DIN965М3Х5","Оцинкованный винт с потайной головкой","Materials Kits","2000.0","0.0"
"__export__.stock_quant_425051_bb438f00","SS/Stock/Market","AMP-X418","Бесконтактный датчик уровня жидкости XKC-Y25-V","Saleable","1.0","1.0"
"__export__.stock_quant_425333_804e182b","PS/Kits","AMP-E030","Raspberry Pi 3 Model A+","Saleable","3.0","0.0"
"__export__.stock_quant_425334_207a08c3","PS/Kits","AMP-E026","Raspberry Pi 4 Model B (4 ГБ)","Saleable","3.0","0.0"
"__export__.stock_quant_425360_d2f39f4a","PS/Prepair","AMP-X175","Микросхема логики SN74HC02N / 4×2-NOR»","Saleable","100.0","100.0"
"__export__.stock_quant_425362_91f093a8","PS/Prepair","AMP-X781","Гнездо миниджек 3.5 мм ST-033","Materials Kits","200.0","0.0"
"__export__.stock_quant_425422_c2d24a71","SS/Stock/Edu","AMP-S035","«Интернет вещей» — дополнение набора «Матрёшка»","Saleable","32.0","12.0"
"__export__.stock_quant_425433_4d4aee38","AMPRU/Stock","AMP-V13357","Дисплейный модуль E-Ink для Raspberry Pi 2,7” / 264x176 / красный","Retirement","1.0","0.0"
"__export__.stock_quant_425899_f0de52bf","AMPRU/Stock","AMP-B014","Макетная плата Breadboard PCB (830 точек)","Saleable","54.0","0.0"
"__export__.stock_quant_425967_af2a516f","PS/Kits","RAW-R10R-1","Резистор 10 Ом (1шт.)","Materials Kits","720.0","0.0"
"__export__.stock_quant_425979_bd361d62","PS/Manufacturing","PLS-6","PLS-6 (KLS1-207-1-06-S, DS1021-1x6SF11-B)","Materials","2239.0","0.0"
"__export__.stock_quant_426020_14e57bdd","SS/Stock/Market","AMP-B141","Iskra Mega","Saleable","79.0","0.0"
"__export__.stock_quant_426021_fc2d67ac","SS/Stock/Market","AMP-X145","Герметичный датчик температуры DS18B20","Saleable","157.0","0.0"
"__export__.stock_quant_426064_0181fce6","MLT/Stock","SMBJ5_0A-TR","SMBJ5.0A-TR ST ДИОДЫ ПОЛУПРОВОДНИКОВЫЕ","Materials","215.0","200.0"
"__export__.stock_quant_426083_5156d42e","PS/Prepair","AMP-X757","Корпус Retroflag GPi Case","Saleable","1.0","0.0"
"__export__.stock_quant_426084_24e93b9f","PS/Prepair","AMP-X756","Корпус Retroflag NESPi 4 Case","Saleable","1.0","0.0"
"__export__.stock_quant_426097_50a7c34a","PS/Kits","AMP-W034","Провод мама-мама","Materials Kits","619.0","0.0"
"__export__.stock_quant_426113_4d8a7af9","PS/Manufacturing","AMP-B134-RAW","OLED-дисплей (Troyka-модуль) 3K_OLED_A5_SMD","Materials","130.0","0.0"
"__export__.stock_quant_426351_2093ecd0","PS/Prepair","AMP-B130-UNB","Сборка Робожук","Materials","147.0","0.0"
"__export__.stock_quant_426545_eeca22f2","PS/Prepair","AMP-CC2U2-1","Конденсатор керамический 2.2 мкФ (1 шт)","Materials Kits","500.0","0.0"
"__export__.stock_quant_426608_884f377b","SS/Stock/Edu","AMP-S033","«Интернет вещей» — дополнение набора «Йодо»","Saleable","20.0","10.0"
"__export__.stock_quant_426610_a9d45bcb","SS/Stock/Market","AMP-X417","Электронный замок (27×28×18 мм)","Saleable","20.0","0.0"
"__export__.stock_quant_426613_6dee864a","PS/Prepair","AMP-R390K-1","Резистор 390 кОм (1 шт)","Materials Kits","400.0","0.0"
"__export__.stock_quant_426615_ae11f4b5","PS/Prepair","AMP-X780","Катушка индуктивности выводная 22 мГ","Materials Kits","400.0","0.0"
"__export__.stock_quant_426914_4077fb5f","PS/Prepair","AMP-B149","Солемер для воды с щупом (Troyka-модуль)","Saleable","66.0","0.0"
"__export__.stock_quant_426941_34d22c66","AMPRU/Stock","AMP-B149","Солемер для воды с щупом (Troyka-модуль)","Saleable","9.0","0.0"
"__export__.stock_quant_426968_9d91780d","PS/Prepair","AMP-B072","Датчик приближения и освещённости (Troyka-модуль)","Saleable","85.0","0.0"
"__export__.stock_quant_427587_0baec4de","OF/Stock","AMP-M029","Втулки на вал мотора (⌀ 3 мм, пара)","Saleable","4.0","0.0"
"__export__.stock_quant_427590_0fc6905a","OF/Stock","AMP-X227","Герметичный корпус 120×120×60","Saleable","1.0","0.0"
"__export__.stock_quant_427591_40aea87e","OF/Stock","AMP-X228","Герметичный корпус 160×160×60","Saleable","1.0","0.0"
"__export__.stock_quant_427592_22ee46c2","OF/Stock","AMP-B007","Датчик Холла (Troyka-модуль)","Saleable","1.0","0.0"
"__export__.stock_quant_427593_1f151f87","OF/Stock","AMP-B012","Датчик линии аналоговый","Saleable","2.0","0.0"
"__export__.stock_quant_427594_a9d2f5a4","OF/Stock","AMP-B004","Датчик освещённости (Troyka-модуль)","Saleable","3.0","0.0"
"__export__.stock_quant_427595_54bfbc46","OF/Stock","AMP-X203","Датчик уровня воды (прямой)","Saleable","1.0","0.0"
"__export__.stock_quant_427596_c9f150c9","OF/Stock","AMP-B087","Датчик шума (Troyka-модуль)","Saleable","1.0","0.0"
"__export__.stock_quant_427599_23bc19bd","OF/Stock","SEN0018","Инфракрасный датчик движения","Saleable","2.0","0.0"
"__export__.stock_quant_427602_ffe62726","OF/Stock","AMP-V14038","Мини-камера для Raspberry Pi","Saleable","1.0","0.0"
"__export__.stock_quant_427603_8093db8c","OF/Stock","AMP-V14037","Широкоугольная камера для Raspberry Pi","Saleable","1.0","0.0"
"__export__.stock_quant_427605_1066f8b1","OF/Stock","FIT0129","Клавиатура 4×4 кнопки","Saleable","5.0","0.0"
"__export__.stock_quant_427606_26c37cb0","OF/Stock","AMP-B009","Кнопка (Troyka-модуль)","Saleable","2.0","0.0"
"__export__.stock_quant_427607_63e7cb4a","OF/Stock","AMP-B077-R","Кнопка со светодиодом (Troyka-модуль)","Saleable","3.0","0.0"
"__export__.stock_quant_427608_cddd6225","OF/Stock","AMP-B077-B","Кнопка со светодиодом (Troyka-модуль)","Saleable","5.0","0.0"
"__export__.stock_quant_427610_0dd35658","OF/Stock","AMP-X026-Y","Кнопка тактовая с колпачком","Saleable","1.0","0.0"
"__export__.stock_quant_427615_b0c599a1","OF/Stock","AMP-X232-R","Корпусная кнопка","Saleable","5.0","0.0"
"__export__.stock_quant_427616_594eff6c","OF/Stock","AMP-F024","Микросервопривод постоянного вращения Feetech FS90R / 360°","Saleable","2.0","0.0"
"__export__.stock_quant_427620_16ea7f4a","OF/Stock","AMP-X004","Набор перемычек","Saleable","2.0","0.0"
"__export__.stock_quant_427621_d3bdec94","OF/Stock","AMP-M007","Нейлоновые винты М3×8 (4 шт.)","Saleable","11.0","0.0"
"__export__.stock_quant_427622_a9347e83","OF/Stock","AMP-M010","Нейлоновые гайки М3 (4 шт.)","Saleable","9.0","0.0"
"__export__.stock_quant_427623_5632b86e","OF/Stock","AMP-X283","Нормально закрытый соленоидный клапан","Saleable","1.0","0.0"
"__export__.stock_quant_427624_ff3a8807","OF/Stock","AMP-E028","Объектив CGL 6 мм с креплением CS-mount","Saleable","1.0","0.0"
"__export__.stock_quant_427634_cb335bf9","SS/Stock/Market","AMP-X289","Конструируем роботов на Arduino. Да будет свет!","Saleable","46.0","0.0"
"__export__.stock_quant_427635_bef938f1","SS/Stock/Market","AMP-X301","BBC micro:bit","Materials","1.0","0.0"
"__export__.stock_quant_427640_7ea68799","SS/Stock/Market","AMP-X357","Экран 5""","Materials Kits","4.0","0.0"
"__export__.stock_quant_427641_901795ed","SS/Stock/Market","AMP-X359","Батарейка Robiton AAA","Saleable","148.0","0.0"
"__export__.stock_quant_427642_6e527050","SS/Stock/Market","AMP-X375","Шаговый двигатель 28BYJ-48 5V","Saleable","7.0","0.0"
"__export__.stock_quant_427643_c4fff115","SS/Stock/Market","AMP-X449","Официальный корпус для Raspberry Pi 4","Saleable","2.0","0.0"
"__export__.stock_quant_427644_f63eccaf","SS/Stock/Market","AMP-X495","Корпус для Raspberry Pi 4 с креплением VESA (LT4B17 / акрил / синий)","Saleable","10.0","0.0"
"__export__.stock_quant_427647_c43881cb","SS/Stock/Market","AMP-X536","Книга Малина v4 b2","Materials Kits","50.0","0.0"
"__export__.stock_quant_427649_263bf94d","SS/Stock/Market","AMP-B019","Relay Shield (4 канала по 5 А)","Saleable","68.0","0.0"
"__export__.stock_quant_427650_ea20e0a0","SS/Stock/Market","DEV-14436","Breadboard Dock","Saleable","33.0","0.0"
"__export__.stock_quant_427651_b86ceb06","SS/Stock/Market","DEV-14445","Servo Expansion","Saleable","3.0","0.0"
"__export__.stock_quant_427652_7cb6839a","SS/Stock/Market","AMP-B050","Датчик широкого спектра газов MQ-2 (Troyka-модуль)","Saleable","7.0","0.0"
"__export__.stock_quant_427655_dce02797","SS/Stock/Market","DFR0258","RS-232 Shield","Saleable","19.0","0.0"
"__export__.stock_quant_427656_acae4ab5","SS/Stock/Market","FIT0032","Крепление для инфракрасного датчика препятствий","Saleable","1.0","0.0"
"__export__.stock_quant_427657_830ceb08","SS/Stock/Market","ISBN-0805-4","Заводим BeagleBone","Retirement","4.0","0.0"
"__export__.stock_quant_427658_762fe13b","SS/Stock/Market","NOO-L001-W","Пульт сенсорный nooLite PG311 (3 канала, белый)","Saleable","6.0","0.0"
"__export__.stock_quant_427659_b0c4de50","SS/Stock/Market","NOO-L002-C","Пульт кнопочный nooLite PG212 (2 канала, шампань)","Saleable","4.0","0.0"
"__export__.stock_quant_427660_206f9f61","SS/Stock/Market","NOO-L002-W","Пульт кнопочный nooLite PG212 (2 канала, белый)","Saleable","4.0","0.0"
"__export__.stock_quant_427662_b592f16e","SS/Stock/Market","NOO-L007","Умная розетка nooLite SRF-1-3000 с дистанционным управлением (3000 Вт)","Saleable","17.0","0.0"
"__export__.stock_quant_427664_23360608","SS/Stock/Market","NOO-L013","Беспроводной RGB-контроллер nooLite SD-3-60/120 для светодиодной ленты","Saleable","7.0","0.0"
"__export__.stock_quant_427665_5266942a","SS/Stock/Market","PIM458","Плата мониторинга окружающей среды Pimoroni Enviro+ HAT","Saleable","2.0","0.0"
"__export__.stock_quant_427666_71054fcc","SS/Stock/Market","PIM498","Светодиодная матрица Pimoroni Unicorn HAT Mini","Saleable","4.0","0.0"
"__export__.stock_quant_427667_7b9171df","SS/Stock/Market","PIM511","Адаптер Pimoroni HAT Hacker HAT","Saleable","3.0","0.0"
"__export__.stock_quant_427668_989a55ae","SS/Stock/Market","AMP-B084","Troyka Mini IO","Saleable","10.0","0.0"
"__export__.stock_quant_427669_7a0e2efb","SS/Stock/Market","SEN0161","Датчик кислотности жидкости","Saleable","8.0","0.0"
"__export__.stock_quant_427670_4661927e","OF/Stock","AMP-X157","Погружная помпа с трубкой","Saleable","1.0","0.0"
"__export__.stock_quant_427671_abc3a832","OF/Stock","AMP-RV10K","Потенциометр стационарный 10 кОм","Saleable","2.0","0.0"
"__export__.stock_quant_427672_146f963d","OF/Stock","AMP-X187","Припой с флюсом (20 г)","Saleable","6.0","0.0"
"__export__.stock_quant_427673_330dc465","OF/Stock","AMP-W017","Провода с крокодилами (5 шт.)","Saleable","4.0","0.0"
"__export__.stock_quant_427676_cfc1a1d9","OF/Stock","AMP-X552","Разъём JST SM-3 Male с проводами","Saleable","10.0","0.0"
"__export__.stock_quant_427677_cf0d8b7b","OF/Stock","AMP-X537","Светодиодные модули RGB WS2811 / 20×3 LED","Saleable","1.0","0.0"
"__export__.stock_quant_427678_3a973084","OF/Stock","AMP-X009-W4","Светодиоды 5 мм (4 шт.)","Saleable","4.0","0.0"
"__export__.stock_quant_427679_d6aa2c91","OF/Stock","AMP-F006","Сервопривод постоянного вращения Feetech FS5113R / 360°","Saleable","1.0","0.0"
"__export__.stock_quant_427680_2175091a","OF/Stock","AMP-B160","Силовой ключ P-Channel (Troyka-модуль)","Saleable","3.0","0.0"
"__export__.stock_quant_427681_9109d20f","OF/Stock","AMP-V14810","Сканер штрих и QR-кодов","Saleable","1.0","0.0"
"__export__.stock_quant_427686_7e1e2323","OF/Stock","AMP-X593","Тефлоновая трубка PTFE / 4 мм / 1 м","Saleable","1.0","0.0"
"__export__.stock_quant_427687_5ef8c05d","OF/Stock","AMP-X035-5","Транзисторы биполярные ВС 337-40 (5 шт.)","Saleable","9.0","0.0"
"__export__.stock_quant_427689_3a1bd9a0","OF/Stock","PIM360","Умная перчатка Pimoroni MINI.MU","Saleable","2.0","0.0"
"__export__.stock_quant_427690_d2e969ff","OF/Stock","AMP-X218","Цветная адресуемая светодиодная лента WS2811","Saleable","2.0","0.0"
"__export__.stock_quant_427691_3bd87b9c","OF/Stock","AMP-V16381","Цветной IPS-дисплей для Raspberry Pi 5” / 800×480 / DPI","Saleable","1.0","0.0"
"__export__.stock_quant_427692_2ff19f3c","OF/Stock","AMP-V12885","Цветной IPS-дисплей для Raspberry Pi 7” / 1024×600 / DPI","Saleable","1.0","0.0"
"__export__.stock_quant_427697_c0f3cd69","OF/Stock","AMP-X319","Цветной сенсорный дисплей Nextion Enhanced 4,3” / 480×272","Saleable","1.0","0.0"
"__export__.stock_quant_427698_2dec17a0","OF/Stock","AMP-X548","Цветной сенсорный дисплей Nextion Intelligent 7” / 800×480","Saleable","1.0","0.0"
